year	mon	day	hr	min	sec	deciday	distance(5Km_bin)	depth(m)	U_Vel(cm/s)	V_Vel(cm/s)	Latitude	Longitude(360deg)	Longitude	U_Tide(cm/s)	V_Tide(cm/s)	U_Vel-U_Tide(cm/s)	V_Vel-V_Tide(cm/s)	Vol_Transport_V_Raw(m^3/s)	Vol_Transport_V_Raw-V_Tide(m^3/s)
2018	7	25	18	53	1	206	15.0	-80.0	-3.80	-4.26	53.33	304.49	-55.51	-2.730	3.460	-1.070	-7.720	-1704.000	-3088.000
2018	7	25	18	53	1	206	15.0	-88.0	-2.32	-4.47	53.33	304.49	-55.51	-2.730	3.460	0.410	-7.930	-1788.000	-3172.000
2018	7	25	18	53	1	206	15.0	-96.0	2.11	-1.66	53.33	304.49	-55.51	-2.730	3.460	4.840	-5.120	-664.000	-2048.000
2018	7	25	18	53	1	206	15.0	-104.0	-0.54	4.11	53.33	304.49	-55.51	-2.730	3.460	2.190	0.650	1644.000	260.000
2018	7	25	18	53	1	206	15.0	-112.0	-0.79	3.96	53.33	304.49	-55.51	-2.730	3.460	1.940	0.500	1584.000	200.000
2018	7	25	18	53	1	206	15.0	-120.0	-1.18	2.49	53.31	304.46	-55.54	-2.120	3.270	0.940	-0.780	996.000	-312.000
2018	7	25	18	53	1	206	15.0	-128.0	0.52	10.99	53.31	304.46	-55.54	-2.120	3.270	2.640	7.720	4396.000	3088.000
2018	7	25	19	33	1	206	20.0	-16.0	-3.15	-25.62	53.35	304.52	-55.48	-3.010	4.070	-0.140	-29.690	-10248.000	-11876.000
2018	7	25	19	33	1	206	20.0	-24.0	2.55	-16.27	53.35	304.52	-55.48	-3.010	4.070	5.560	-20.340	-6508.000	-8136.000
2018	7	25	19	33	1	206	20.0	-32.0	5.00	-12.94	53.35	304.52	-55.48	-3.010	4.070	8.010	-17.010	-5176.000	-6804.000
2018	7	25	19	33	1	206	20.0	-40.0	-0.85	-16.60	53.35	304.52	-55.48	-3.010	4.070	2.160	-20.670	-6640.000	-8268.000
2018	7	25	19	33	1	206	20.0	-48.0	0.23	-15.52	53.35	304.52	-55.48	-3.010	4.070	3.240	-19.590	-6208.000	-7836.000
2018	7	25	19	33	1	206	20.0	-56.0	-2.59	-14.74	53.35	304.52	-55.48	-3.010	4.070	0.420	-18.810	-5896.000	-7524.000
