year	mon	day	hr	min	sec	deciday	distance(5Km_bin)	depth(m)	U_Vel(cm/s)	V_Vel(cm/s)	Latitude	Longitude(360deg)	Longitude	U_Tide(cm/s)	V_Tide(cm/s)	U_Vel-U_Tide(cm/s)	V_Vel-V_Tide(cm/s)	Vol_Transport_V_Raw(m^3/s)	Vol_Transport_V_Raw-V_Tide(m^3/s)
2010	7	16	0	11	1	197	40.0	-24.0	5.26	-8.38	53.47	304.75	-55.25	-3.570	5.540	8.830	-13.920	-3352.000	-5568.000
2010	7	16	0	11	1	197	40.0	-32.0	5.02	-11.91	53.47	304.75	-55.25	-3.570	5.540	8.590	-17.450	-4764.000	-6980.000
2010	7	16	0	11	1	197	40.0	-40.0	1.39	-9.21	53.47	304.75	-55.25	-3.570	5.540	4.960	-14.750	-3684.000	-5900.000
2010	7	16	0	11	1	197	40.0	-48.0	-3.41	-16.14	53.47	304.75	-55.25	-3.570	5.540	0.160	-21.680	-6456.000	-8672.000
2010	7	16	0	11	1	197	40.0	-56.0	-3.64	-16.41	53.47	304.75	-55.25	-3.570	5.540	-0.070	-21.950	-6564.000	-8780.000
2010	7	16	0	11	1	197	40.0	-64.0	-2.51	-13.91	53.47	304.75	-55.25	-3.570	5.540	1.060	-19.450	-5564.000	-7780.000
2010	7	16	0	11	1	197	40.0	-72.0	-6.68	-15.21	53.47	304.75	-55.25	-3.570	5.540	-3.110	-20.750	-6084.000	-8300.000
2010	7	16	0	11	1	197	40.0	-80.0	-4.44	-13.18	53.47	304.75	-55.25	-3.570	5.540	-0.870	-18.720	-5272.000	-7488.000
2010	7	16	0	11	1	197	40.0	-88.0	-0.04	-18.44	53.47	304.75	-55.25	-3.570	5.540	3.530	-23.980	-7376.000	-9592.000
2010	7	16	0	11	1	197	40.0	-96.0	-6.00	-15.97	53.48	304.76	-55.24	-3.610	5.550	-2.390	-21.520	-6388.000	-8608.000
2010	7	16	0	11	1	197	40.0	-104.0	-3.18	-17.51	53.47	304.75	-55.25	-3.570	5.540	0.390	-23.050	-7004.000	-9220.000
2010	7	16	0	11	1	197	40.0	-112.0	0.96	-15.14	53.47	304.75	-55.25	-3.570	5.540	4.530	-20.680	-6056.000	-8272.000
2010	7	16	0	11	1	197	40.0	-120.0	-1.98	-8.61	53.47	304.75	-55.25	-3.570	5.540	1.590	-14.150	-3444.000	-5660.000
2010	7	16	0	11	1	197	40.0	-128.0	-8.68	-13.24	53.47	304.75	-55.25	-3.570	5.540	-5.110	-18.780	-5296.000	-7512.000
2010	7	16	0	11	1	197	40.0	-136.0	-0.08	-13.08	53.47	304.75	-55.25	-3.570	5.540	3.490	-18.620	-5232.000	-7448.000
2010	7	16	0	11	1	197	40.0	-144.0	1.50	-13.12	53.48	304.76	-55.24	-3.610	5.550	5.110	-18.670	-5248.000	-7468.000
2010	7	16	0	11	1	197	40.0	-152.0	2.63	-12.10	53.47	304.76	-55.24	-3.600	5.510	6.230	-17.610	-4840.000	-7044.000
2010	7	16	0	23	1	197	45.0	-24.0	11.76	-9.21	53.50	304.80	-55.20	-3.400	5.170	15.160	-14.380	-3684.000	-5752.000
2010	7	16	0	23	1	197	45.0	-32.0	12.41	-14.66	53.50	304.80	-55.20	-3.400	5.170	15.810	-19.830	-5864.000	-7932.000
2010	7	16	0	23	1	197	45.0	-40.0	10.26	-15.11	53.50	304.80	-55.20	-3.400	5.170	13.660	-20.280	-6044.000	-8112.000
2010	7	16	0	23	1	197	45.0	-48.0	2.36	-16.66	53.50	304.80	-55.20	-3.400	5.170	5.760	-21.830	-6664.000	-8732.000
2010	7	16	0	23	1	197	45.0	-56.0	-1.39	-16.11	53.50	304.80	-55.20	-3.400	5.170	2.010	-21.280	-6444.000	-8512.000
2010	7	16	0	23	1	197	45.0	-64.0	-0.24	-15.56	53.50	304.80	-55.20	-3.400	5.170	3.160	-20.730	-6224.000	-8292.000
2010	7	16	0	23	1	197	45.0	-72.0	1.71	-14.36	53.50	304.80	-55.20	-3.400	5.170	5.110	-19.530	-5744.000	-7812.000
2010	7	16	0	23	1	197	45.0	-80.0	2.31	-14.16	53.50	304.80	-55.20	-3.400	5.170	5.710	-19.330	-5664.000	-7732.000
2010	7	16	0	23	1	197	45.0	-88.0	1.56	-14.26	53.50	304.80	-55.20	-3.400	5.170	4.960	-19.430	-5704.000	-7772.000
2010	7	16	0	23	1	197	45.0	-96.0	0.96	-13.76	53.50	304.80	-55.20	-3.400	5.170	4.360	-18.930	-5504.000	-7572.000
2010	7	16	0	23	1	197	45.0	-104.0	1.76	-16.46	53.50	304.80	-55.20	-3.400	5.170	5.160	-21.630	-6584.000	-8652.000
2010	7	16	0	23	1	197	45.0	-112.0	-5.49	-10.61	53.50	304.80	-55.20	-3.400	5.170	-2.090	-15.780	-4244.000	-6312.000
2010	7	16	0	23	1	197	45.0	-120.0	-0.24	-12.91	53.50	304.80	-55.20	-3.400	5.170	3.160	-18.080	-5164.000	-7232.000
2010	7	16	0	23	1	197	45.0	-128.0	2.51	-11.66	53.50	304.80	-55.20	-3.400	5.170	5.910	-16.830	-4664.000	-6732.000
2010	7	16	0	23	1	197	45.0	-136.0	1.61	-7.61	53.50	304.80	-55.20	-3.400	5.170	5.010	-12.780	-3044.000	-5112.000
2010	7	16	0	23	1	197	45.0	-144.0	9.51	-6.96	53.50	304.80	-55.20	-3.400	5.170	12.910	-12.130	-2784.000	-4852.000
2010	7	16	0	23	1	197	45.0	-152.0	12.61	-11.36	53.50	304.80	-55.20	-3.400	5.170	16.010	-16.530	-4544.000	-6612.000
2010	7	16	0	23	1	197	45.0	-160.0	6.31	-10.36	53.50	304.80	-55.20	-3.400	5.170	9.710	-15.530	-4144.000	-6212.000
2010	7	16	0	23	1	197	45.0	-168.0	9.76	-10.71	53.50	304.80	-55.20	-3.400	5.170	13.160	-15.880	-4284.000	-6352.000
2010	7	16	0	23	1	197	45.0	-176.0	13.49	-9.90	53.51	304.81	-55.19	-3.520	5.140	17.010	-15.040	-3960.000	-6016.000
2010	7	16	1	5	1	197	50.0	-24.0	12.39	-16.84	53.53	304.85	-55.15	-1.670	3.560	14.060	-20.400	-6736.000	-8160.000
2010	7	16	1	5	1	197	50.0	-32.0	12.82	-12.21	53.53	304.85	-55.15	-1.670	3.560	14.490	-15.770	-4884.000	-6308.000
2010	7	16	1	5	1	197	50.0	-40.0	14.85	-10.31	53.53	304.85	-55.15	-1.670	3.560	16.520	-13.870	-4124.000	-5548.000
2010	7	16	1	5	1	197	50.0	-48.0	11.83	-11.03	53.53	304.85	-55.15	-1.670	3.560	13.500	-14.590	-4412.000	-5836.000
2010	7	16	1	5	1	197	50.0	-56.0	9.34	-11.25	53.53	304.85	-55.15	-1.670	3.560	11.010	-14.810	-4500.000	-5924.000
2010	7	16	1	5	1	197	50.0	-64.0	9.92	-12.81	53.53	304.85	-55.15	-1.670	3.560	11.590	-16.370	-5124.000	-6548.000
2010	7	16	1	5	1	197	50.0	-72.0	9.77	-12.30	53.53	304.85	-55.15	-1.670	3.560	11.440	-15.860	-4920.000	-6344.000
2010	7	16	1	5	1	197	50.0	-80.0	11.16	-16.52	53.53	304.85	-55.15	-1.670	3.560	12.830	-20.080	-6608.000	-8032.000
2010	7	16	1	5	1	197	50.0	-88.0	10.13	-13.55	53.53	304.85	-55.15	-1.670	3.560	11.800	-17.110	-5420.000	-6844.000
2010	7	16	1	5	1	197	50.0	-96.0	8.28	-15.49	53.53	304.85	-55.15	-1.670	3.560	9.950	-19.050	-6196.000	-7620.000
2010	7	16	1	5	1	197	50.0	-104.0	8.87	-14.37	53.53	304.85	-55.15	-1.670	3.560	10.540	-17.930	-5748.000	-7172.000
2010	7	16	1	5	1	197	50.0	-112.0	9.07	-14.70	53.53	304.85	-55.15	-1.670	3.560	10.740	-18.260	-5880.000	-7304.000
2010	7	16	1	5	1	197	50.0	-120.0	8.17	-15.43	53.53	304.85	-55.15	-1.670	3.560	9.840	-18.990	-6172.000	-7596.000
2010	7	16	1	5	1	197	50.0	-128.0	7.00	-10.93	53.53	304.85	-55.15	-1.670	3.560	8.670	-14.490	-4372.000	-5796.000
2010	7	16	1	5	1	197	50.0	-136.0	7.72	-8.48	53.53	304.85	-55.15	-1.670	3.560	9.390	-12.040	-3392.000	-4816.000
2010	7	16	1	5	1	197	50.0	-144.0	10.31	-10.50	53.53	304.85	-55.15	-1.670	3.560	11.980	-14.060	-4200.000	-5624.000
2010	7	16	1	5	1	197	50.0	-152.0	13.06	-6.24	53.53	304.85	-55.15	-1.670	3.560	14.730	-9.800	-2496.000	-3920.000
2010	7	16	1	5	1	197	50.0	-160.0	9.07	-9.77	53.53	304.85	-55.15	-1.670	3.560	10.740	-13.330	-3908.000	-5332.000
2010	7	16	1	5	1	197	50.0	-168.0	6.15	-11.32	53.52	304.84	-55.16	-1.710	3.650	7.860	-14.970	-4528.000	-5988.000
2010	7	16	1	56	1	197	55.0	-24.0	20.40	-15.04	53.56	304.91	-55.09	0.760	1.650	19.640	-16.690	-6016.000	-6676.000
2010	7	16	1	56	1	197	55.0	-32.0	25.67	-13.07	53.56	304.91	-55.09	0.760	1.650	24.910	-14.720	-5228.000	-5888.000
2010	7	16	1	56	1	197	55.0	-40.0	25.70	-12.24	53.56	304.91	-55.09	0.760	1.650	24.940	-13.890	-4896.000	-5556.000
2010	7	16	1	56	1	197	55.0	-48.0	24.43	-10.77	53.56	304.91	-55.09	0.760	1.650	23.670	-12.420	-4308.000	-4968.000
2010	7	16	1	56	1	197	55.0	-56.0	26.40	-13.71	53.56	304.91	-55.09	0.760	1.650	25.640	-15.360	-5484.000	-6144.000
2010	7	16	1	56	1	197	55.0	-64.0	18.43	-12.17	53.56	304.91	-55.09	0.760	1.650	17.670	-13.820	-4868.000	-5528.000
2010	7	16	1	56	1	197	55.0	-72.0	16.13	-14.64	53.56	304.91	-55.09	0.760	1.650	15.370	-16.290	-5856.000	-6516.000
2010	7	16	1	56	1	197	55.0	-80.0	16.40	-15.87	53.56	304.91	-55.09	0.760	1.650	15.640	-17.520	-6348.000	-7008.000
2010	7	16	1	56	1	197	55.0	-88.0	20.33	-14.14	53.56	304.91	-55.09	0.760	1.650	19.570	-15.790	-5656.000	-6316.000
2010	7	16	1	56	1	197	55.0	-96.0	12.77	-13.76	53.57	304.92	-55.08	0.750	1.710	12.020	-15.470	-5504.000	-6188.000
2010	7	16	1	56	1	197	55.0	-104.0	13.30	-9.21	53.56	304.91	-55.09	0.760	1.650	12.540	-10.860	-3684.000	-4344.000
2010	7	16	1	56	1	197	55.0	-112.0	8.10	-13.74	53.56	304.91	-55.09	0.760	1.650	7.340	-15.390	-5496.000	-6156.000
2010	7	16	1	56	1	197	55.0	-120.0	6.30	-12.41	53.56	304.91	-55.09	0.760	1.650	5.540	-14.060	-4964.000	-5624.000
2010	7	16	1	56	1	197	55.0	-128.0	14.47	-7.96	53.57	304.92	-55.08	0.750	1.710	13.720	-9.670	-3184.000	-3868.000
2010	7	16	1	56	1	197	55.0	-136.0	12.93	-6.94	53.56	304.91	-55.09	0.760	1.650	12.170	-8.590	-2776.000	-3436.000
2010	7	16	1	56	1	197	55.0	-144.0	14.77	-4.07	53.56	304.91	-55.09	0.760	1.650	14.010	-5.720	-1628.000	-2288.000
2010	7	16	1	56	1	197	55.0	-152.0	10.33	-7.44	53.56	304.91	-55.09	0.760	1.650	9.570	-9.090	-2976.000	-3636.000
2010	7	16	1	56	1	197	55.0	-160.0	5.93	-8.97	53.56	304.91	-55.09	0.760	1.650	5.170	-10.620	-3588.000	-4248.000
2010	7	16	1	56	1	197	55.0	-168.0	6.73	-9.77	53.56	304.91	-55.09	0.760	1.650	5.970	-11.420	-3908.000	-4568.000
2010	7	16	1	56	1	197	55.0	-176.0	4.22	-7.66	53.57	304.92	-55.08	0.750	1.710	3.470	-9.370	-3064.000	-3748.000
2010	7	16	1	56	1	197	55.0	-184.0	9.77	-7.01	53.57	304.92	-55.08	0.750	1.710	9.020	-8.720	-2804.000	-3488.000
2010	7	16	1	56	1	197	55.0	-192.0	4.32	-7.86	53.57	304.92	-55.08	0.750	1.710	3.570	-9.570	-3144.000	-3828.000
2010	7	16	1	56	1	197	55.0	-200.0	3.47	-5.51	53.57	304.92	-55.08	0.750	1.710	2.720	-7.220	-2204.000	-2888.000
2010	7	16	1	56	1	197	55.0	-208.0	5.67	-8.06	53.57	304.92	-55.08	0.750	1.710	4.920	-9.770	-3224.000	-3908.000
2010	7	16	1	56	1	197	55.0	-216.0	9.67	-11.16	53.57	304.93	-55.07	0.770	1.770	8.900	-12.930	-4464.000	-5172.000
2010	7	16	1	56	1	197	55.0	-224.0	11.97	-3.96	53.57	304.93	-55.07	0.770	1.770	11.200	-5.730	-1584.000	-2292.000
2010	7	16	1	56	1	197	55.0	-232.0	13.07	-8.96	53.57	304.93	-55.07	0.770	1.770	12.300	-10.730	-3584.000	-4292.000
2010	7	16	1	56	1	197	55.0	-240.0	11.97	-8.76	53.57	304.93	-55.07	0.770	1.770	11.200	-10.530	-3504.000	-4212.000
2010	7	16	2	11	1	197	60.0	-24.0	24.91	-11.88	53.60	304.97	-55.03	1.540	1.310	23.370	-13.190	-4752.000	-5276.000
2010	7	16	2	11	1	197	60.0	-32.0	23.64	-5.58	53.60	304.97	-55.03	1.540	1.310	22.100	-6.890	-2232.000	-2756.000
2010	7	16	2	11	1	197	60.0	-40.0	22.74	-2.82	53.60	304.97	-55.03	1.540	1.310	21.200	-4.130	-1128.000	-1652.000
2010	7	16	2	11	1	197	60.0	-48.0	18.41	-1.12	53.60	304.97	-55.03	1.540	1.310	16.870	-2.430	-448.000	-972.000
2010	7	16	2	11	1	197	60.0	-56.0	12.47	-1.78	53.60	304.97	-55.03	1.540	1.310	10.930	-3.090	-712.000	-1236.000
2010	7	16	2	11	1	197	60.0	-64.0	15.11	-6.98	53.60	304.97	-55.03	1.540	1.310	13.570	-8.290	-2792.000	-3316.000
2010	7	16	2	11	1	197	60.0	-72.0	21.67	-7.25	53.60	304.97	-55.03	1.540	1.310	20.130	-8.560	-2900.000	-3424.000
2010	7	16	2	11	1	197	60.0	-80.0	22.77	-2.78	53.60	304.97	-55.03	1.540	1.310	21.230	-4.090	-1112.000	-1636.000
2010	7	16	2	11	1	197	60.0	-88.0	17.04	-0.35	53.60	304.97	-55.03	1.540	1.310	15.500	-1.660	-140.000	-664.000
2010	7	16	2	11	1	197	60.0	-96.0	12.37	0.48	53.60	304.97	-55.03	1.540	1.310	10.830	-0.830	192.000	-332.000
2010	7	16	2	11	1	197	60.0	-104.0	17.14	2.62	53.60	304.97	-55.03	1.540	1.310	15.600	1.310	1048.000	524.000
2010	7	16	2	11	1	197	60.0	-112.0	13.11	1.75	53.60	304.97	-55.03	1.540	1.310	11.570	0.440	700.000	176.000
2010	7	16	2	11	1	197	60.0	-120.0	11.31	-0.08	53.60	304.97	-55.03	1.540	1.310	9.770	-1.390	-32.000	-556.000
2010	7	16	2	11	1	197	60.0	-128.0	12.04	-2.72	53.60	304.97	-55.03	1.540	1.310	10.500	-4.030	-1088.000	-1612.000
2010	7	16	2	11	1	197	60.0	-136.0	9.44	-2.12	53.60	304.97	-55.03	1.540	1.310	7.900	-3.430	-848.000	-1372.000
2010	7	16	2	11	1	197	60.0	-144.0	12.01	1.05	53.60	304.97	-55.03	1.540	1.310	10.470	-0.260	420.000	-104.000
2010	7	16	2	11	1	197	60.0	-152.0	11.81	2.62	53.60	304.97	-55.03	1.540	1.310	10.270	1.310	1048.000	524.000
2010	7	16	2	11	1	197	60.0	-160.0	8.71	-0.58	53.60	304.97	-55.03	1.540	1.310	7.170	-1.890	-232.000	-756.000
2010	7	16	2	11	1	197	60.0	-168.0	10.24	-2.72	53.60	304.97	-55.03	1.540	1.310	8.700	-4.030	-1088.000	-1612.000
2010	7	16	2	11	1	197	60.0	-176.0	10.21	-1.32	53.60	304.97	-55.03	1.540	1.310	8.670	-2.630	-528.000	-1052.000
2010	7	16	2	11	1	197	60.0	-184.0	6.41	-1.05	53.60	304.97	-55.03	1.540	1.310	4.870	-2.360	-420.000	-944.000
2010	7	16	2	11	1	197	60.0	-192.0	7.27	-1.55	53.60	304.97	-55.03	1.540	1.310	5.730	-2.860	-620.000	-1144.000
2010	7	16	2	11	1	197	60.0	-200.0	7.17	-0.95	53.60	304.97	-55.03	1.540	1.310	5.630	-2.260	-380.000	-904.000
2010	7	16	2	11	1	197	60.0	-208.0	3.24	-0.48	53.60	304.97	-55.03	1.540	1.310	1.700	-1.790	-192.000	-716.000
2010	7	16	2	11	1	197	60.0	-216.0	7.51	-2.62	53.60	304.97	-55.03	1.540	1.310	5.970	-3.930	-1048.000	-1572.000
2010	7	16	2	11	1	197	60.0	-224.0	9.11	1.08	53.60	304.97	-55.03	1.540	1.310	7.570	-0.230	432.000	-92.000
2010	7	16	2	11	1	197	60.0	-232.0	7.87	-0.82	53.60	304.97	-55.03	1.540	1.310	6.330	-2.130	-328.000	-852.000
2010	7	16	2	11	1	197	60.0	-240.0	7.44	-1.58	53.60	304.97	-55.03	1.540	1.310	5.900	-2.890	-632.000	-1156.000
2010	7	16	2	11	1	197	60.0	-248.0	3.27	-4.95	53.60	304.97	-55.03	1.540	1.310	1.730	-6.260	-1980.000	-2504.000
2010	7	16	2	11	1	197	60.0	-256.0	6.14	0.61	53.60	304.98	-55.02	1.560	1.380	4.580	-0.770	244.000	-308.000
2010	7	16	2	45	1	197	65.0	-24.0	22.70	6.42	53.63	305.01	-54.99	3.220	-0.030	19.480	6.450	2568.000	2580.000
2010	7	16	2	45	1	197	65.0	-32.0	21.46	9.64	53.63	305.01	-54.99	3.220	-0.030	18.240	9.670	3856.000	3868.000
2010	7	16	2	45	1	197	65.0	-40.0	15.00	6.80	53.63	305.01	-54.99	3.220	-0.030	11.780	6.830	2720.000	2732.000
2010	7	16	2	45	1	197	65.0	-48.0	12.70	3.80	53.63	305.01	-54.99	3.220	-0.030	9.480	3.830	1520.000	1532.000
2010	7	16	2	45	1	197	65.0	-56.0	9.00	8.12	53.63	305.01	-54.99	3.220	-0.030	5.780	8.150	3248.000	3260.000
2010	7	16	2	45	1	197	65.0	-64.0	8.97	7.54	53.63	305.01	-54.99	3.220	-0.030	5.750	7.570	3016.000	3028.000
2010	7	16	2	45	1	197	65.0	-72.0	7.07	4.40	53.63	305.02	-54.98	3.260	0.020	3.810	4.380	1760.000	1752.000
2010	7	16	2	45	1	197	65.0	-80.0	8.92	10.42	53.63	305.01	-54.99	3.220	-0.030	5.700	10.450	4168.000	4180.000
2010	7	16	2	45	1	197	65.0	-88.0	5.50	10.72	53.63	305.01	-54.99	3.220	-0.030	2.280	10.750	4288.000	4300.000
2010	7	16	2	45	1	197	65.0	-96.0	8.70	11.58	53.63	305.01	-54.99	3.220	-0.030	5.480	11.610	4632.000	4644.000
2010	7	16	2	45	1	197	65.0	-104.0	6.72	11.34	53.63	305.01	-54.99	3.220	-0.030	3.500	11.370	4536.000	4548.000
2010	7	16	2	45	1	197	65.0	-112.0	4.06	11.68	53.63	305.01	-54.99	3.220	-0.030	0.840	11.710	4672.000	4684.000
2010	7	16	2	45	1	197	65.0	-120.0	6.02	11.98	53.63	305.01	-54.99	3.220	-0.030	2.800	12.010	4792.000	4804.000
