year	mon	day	hr	min	sec	deciday	distance(5Km_bin)	depth(m)	U_Vel(cm/s)	V_Vel(cm/s)	Latitude	Longitude(360deg)	Longitude	U_Tide(cm/s)	V_Tide(cm/s)	U_Vel-U_Tide(cm/s)	V_Vel-V_Tide(cm/s)	Vol_Transport_V_Raw(m^3/s)	Vol_Transport_V_Raw-V_Tide(m^3/s)
2009	7	22	1	47	1	203	10.0	-32.0	-5.62	-16.89	53.28	304.42	-55.58	2.410	-4.750	-8.030	-12.140	-6756.000	-4856.000
2009	7	22	1	47	1	203	10.0	-40.0	-7.06	-14.05	53.28	304.42	-55.58	2.410	-4.750	-9.470	-9.300	-5620.000	-3720.000
2009	7	22	1	47	1	203	10.0	-48.0	-2.76	-12.35	53.28	304.42	-55.58	2.410	-4.750	-5.170	-7.600	-4940.000	-3040.000
2009	7	22	1	47	1	203	10.0	-56.0	-4.99	-10.39	53.28	304.42	-55.58	2.410	-4.750	-7.400	-5.640	-4156.000	-2256.000
2009	7	22	1	47	1	203	10.0	-64.0	-4.09	-10.15	53.28	304.42	-55.58	2.410	-4.750	-6.500	-5.400	-4060.000	-2160.000
2009	7	22	1	47	1	203	10.0	-72.0	-1.82	-6.69	53.28	304.42	-55.58	2.410	-4.750	-4.230	-1.940	-2676.000	-776.000
2009	7	22	1	47	1	203	10.0	-80.0	-1.89	-6.52	53.28	304.42	-55.58	2.410	-4.750	-4.300	-1.770	-2608.000	-708.000
2009	7	22	1	47	1	203	10.0	-88.0	-4.86	-4.92	53.28	304.42	-55.58	2.410	-4.750	-7.270	-0.170	-1968.000	-68.000
2009	7	22	1	47	1	203	10.0	-96.0	-3.99	-5.89	53.28	304.42	-55.58	2.410	-4.750	-6.400	-1.140	-2356.000	-456.000
2009	7	22	1	47	1	203	10.0	-104.0	-6.86	-6.95	53.28	304.42	-55.58	2.410	-4.750	-9.270	-2.200	-2780.000	-880.000
2009	7	22	1	47	1	203	10.0	-112.0	1.39	-5.58	53.28	304.42	-55.58	2.410	-4.750	-1.020	-0.830	-2232.000	-332.000
2009	7	22	1	47	1	203	10.0	-120.0	3.59	-6.03	53.28	304.42	-55.58	2.410	-4.750	1.180	-1.280	-2412.000	-512.000
2009	7	22	1	47	1	203	10.0	-128.0	-4.96	0.67	53.28	304.42	-55.58	2.410	-4.750	-7.370	5.420	268.000	2168.000
2009	7	22	1	47	1	203	10.0	-136.0	-2.36	-1.23	53.28	304.42	-55.58	2.410	-4.750	-4.770	3.520	-492.000	1408.000
2009	7	22	1	47	1	203	10.0	-144.0	-1.36	7.93	53.29	304.44	-55.56	2.660	-4.840	-4.020	12.770	3172.000	5108.000
2009	7	22	1	6	1	203	15.0	-24.0	-1.89	-12.53	53.33	304.49	-55.51	3.370	-4.850	-5.260	-7.680	-5012.000	-3072.000
2009	7	22	1	6	1	203	15.0	-32.0	2.89	-16.25	53.33	304.49	-55.51	3.370	-4.850	-0.480	-11.400	-6500.000	-4560.000
2009	7	22	1	6	1	203	15.0	-40.0	-0.23	-10.79	53.33	304.49	-55.51	3.370	-4.850	-3.600	-5.940	-4316.000	-2376.000
2009	7	22	1	6	1	203	15.0	-48.0	0.75	-8.10	53.33	304.49	-55.51	3.370	-4.850	-2.620	-3.250	-3240.000	-1300.000
2009	7	22	1	6	1	203	15.0	-56.0	-1.23	-9.54	53.33	304.49	-55.51	3.370	-4.850	-4.600	-4.690	-3816.000	-1876.000
2009	7	22	1	6	1	203	15.0	-64.0	-1.62	-10.69	53.33	304.49	-55.51	3.370	-4.850	-4.990	-5.840	-4276.000	-2336.000
2009	7	22	1	6	1	203	15.0	-72.0	-1.57	-12.57	53.33	304.49	-55.51	3.370	-4.850	-4.940	-7.720	-5028.000	-3088.000
2009	7	22	1	6	1	203	15.0	-80.0	0.28	-9.41	53.33	304.49	-55.51	3.370	-4.850	-3.090	-4.560	-3764.000	-1824.000
2009	7	22	1	6	1	203	15.0	-88.0	-0.30	-9.16	53.33	304.49	-55.51	3.370	-4.850	-3.670	-4.310	-3664.000	-1724.000
2009	7	22	1	6	1	203	15.0	-96.0	1.07	-9.95	53.33	304.49	-55.51	3.370	-4.850	-2.300	-5.100	-3980.000	-2040.000
2009	7	22	1	6	1	203	15.0	-104.0	1.25	-10.64	53.33	304.50	-55.50	3.460	-4.740	-2.210	-5.900	-4256.000	-2360.000
2009	7	22	1	6	1	203	15.0	-112.0	-0.11	-2.72	53.30	304.45	-55.55	2.570	-4.530	-2.680	1.810	-1088.000	724.000
2009	7	22	0	22	1	203	20.0	-24.0	-4.74	-18.05	53.34	304.53	-55.47	2.770	-3.230	-7.510	-14.820	-7220.000	-5928.000
2009	7	22	0	22	1	203	20.0	-32.0	-8.57	-12.72	53.34	304.53	-55.47	2.770	-3.230	-11.340	-9.490	-5088.000	-3796.000
2009	7	22	0	22	1	203	20.0	-40.0	-6.44	-14.78	53.34	304.53	-55.47	2.770	-3.230	-9.210	-11.550	-5912.000	-4620.000
2009	7	22	0	22	1	203	20.0	-48.0	-1.91	-13.72	53.34	304.53	-55.47	2.770	-3.230	-4.680	-10.490	-5488.000	-4196.000
2009	7	22	0	22	1	203	20.0	-56.0	-1.87	-12.98	53.34	304.53	-55.47	2.770	-3.230	-4.640	-9.750	-5192.000	-3900.000
2009	7	22	0	22	1	203	20.0	-64.0	-4.37	-17.32	53.34	304.53	-55.47	2.770	-3.230	-7.140	-14.090	-6928.000	-5636.000
2009	7	22	0	22	1	203	20.0	-72.0	2.26	-13.45	53.34	304.53	-55.47	2.770	-3.230	-0.510	-10.220	-5380.000	-4088.000
2009	7	22	0	22	1	203	20.0	-80.0	1.06	-15.05	53.34	304.53	-55.47	2.770	-3.230	-1.710	-11.820	-6020.000	-4728.000
2009	7	22	0	22	1	203	20.0	-88.0	0.09	-11.15	53.34	304.53	-55.47	2.770	-3.230	-2.680	-7.920	-4460.000	-3168.000
2009	7	22	0	22	1	203	20.0	-96.0	3.46	-10.18	53.34	304.53	-55.47	2.770	-3.230	0.690	-6.950	-4072.000	-2780.000
2009	7	22	0	22	1	203	20.0	-104.0	2.49	-7.98	53.34	304.53	-55.47	2.770	-3.230	-0.280	-4.750	-3192.000	-1900.000
2009	7	22	0	22	1	203	20.0	-112.0	1.96	-10.44	53.34	304.53	-55.47	2.770	-3.230	-0.810	-7.210	-4176.000	-2884.000
2009	7	22	0	7	1	203	25.0	-24.0	-0.55	-16.28	53.38	304.59	-55.41	2.690	-2.740	-3.240	-13.540	-6512.000	-5416.000
2009	7	22	0	7	1	203	25.0	-32.0	-3.89	-20.21	53.38	304.59	-55.41	2.690	-2.740	-6.580	-17.470	-8084.000	-6988.000
2009	7	22	0	7	1	203	25.0	-40.0	-2.98	-14.51	53.38	304.59	-55.41	2.690	-2.740	-5.670	-11.770	-5804.000	-4708.000
2009	7	22	0	7	1	203	25.0	-48.0	-0.42	-11.61	53.38	304.59	-55.41	2.690	-2.740	-3.110	-8.870	-4644.000	-3548.000
2009	7	22	0	7	1	203	25.0	-56.0	-4.68	-16.41	53.38	304.59	-55.41	2.690	-2.740	-7.370	-13.670	-6564.000	-5468.000
2009	7	22	0	7	1	203	25.0	-64.0	-0.25	-14.44	53.38	304.59	-55.41	2.690	-2.740	-2.940	-11.700	-5776.000	-4680.000
2009	7	22	0	7	1	203	25.0	-72.0	0.82	-14.61	53.38	304.59	-55.41	2.690	-2.740	-1.870	-11.870	-5844.000	-4748.000
2009	7	22	0	7	1	203	25.0	-80.0	2.15	-13.61	53.38	304.59	-55.41	2.690	-2.740	-0.540	-10.870	-5444.000	-4348.000
2009	7	22	0	7	1	203	25.0	-88.0	3.35	-13.74	53.38	304.59	-55.41	2.690	-2.740	0.660	-11.000	-5496.000	-4400.000
2009	7	22	0	7	1	203	25.0	-96.0	-0.02	-18.88	53.38	304.59	-55.41	2.690	-2.740	-2.710	-16.140	-7552.000	-6456.000
2009	7	22	0	7	1	203	25.0	-104.0	3.02	-14.04	53.38	304.59	-55.41	2.690	-2.740	0.330	-11.300	-5616.000	-4520.000
2009	7	22	0	7	1	203	25.0	-112.0	-2.15	-13.84	53.38	304.59	-55.41	2.690	-2.740	-4.840	-11.100	-5536.000	-4440.000
2009	7	22	0	7	1	203	25.0	-120.0	9.38	-10.29	53.38	304.60	-55.40	2.740	-2.700	6.640	-7.590	-4116.000	-3036.000
2009	7	22	0	7	1	203	25.0	-128.0	3.06	-9.37	53.39	304.61	-55.39	2.840	-2.760	0.220	-6.610	-3748.000	-2644.000
2009	7	21	23	42	1	202	30.0	-24.0	-3.45	-18.49	53.41	304.64	-55.36	2.370	-1.740	-5.820	-16.750	-7396.000	-6700.000
2009	7	21	23	42	1	202	30.0	-32.0	-1.57	-20.88	53.41	304.64	-55.36	2.370	-1.740	-3.940	-19.140	-8352.000	-7656.000
2009	7	21	23	42	1	202	30.0	-40.0	-0.50	-23.24	53.41	304.64	-55.36	2.370	-1.740	-2.870	-21.500	-9296.000	-8600.000
2009	7	21	23	42	1	202	30.0	-48.0	2.58	-24.26	53.41	304.64	-55.36	2.370	-1.740	0.210	-22.520	-9704.000	-9008.000
2009	7	21	23	42	1	202	30.0	-56.0	2.72	-24.84	53.41	304.64	-55.36	2.370	-1.740	0.350	-23.100	-9936.000	-9240.000
2009	7	21	23	42	1	202	30.0	-64.0	2.47	-22.96	53.41	304.64	-55.36	2.370	-1.740	0.100	-21.220	-9184.000	-8488.000
2009	7	21	23	42	1	202	30.0	-72.0	4.46	-23.14	53.41	304.64	-55.36	2.370	-1.740	2.090	-21.400	-9256.000	-8560.000
2009	7	21	23	42	1	202	30.0	-80.0	3.91	-21.56	53.41	304.64	-55.36	2.370	-1.740	1.540	-19.820	-8624.000	-7928.000
2009	7	21	23	42	1	202	30.0	-88.0	0.74	-22.12	53.41	304.64	-55.36	2.370	-1.740	-1.630	-20.380	-8848.000	-8152.000
2009	7	21	23	42	1	202	30.0	-96.0	3.41	-20.16	53.41	304.64	-55.36	2.370	-1.740	1.040	-18.420	-8064.000	-7368.000
2009	7	21	23	42	1	202	30.0	-104.0	2.86	-20.29	53.41	304.64	-55.36	2.370	-1.740	0.490	-18.550	-8116.000	-7420.000
2009	7	21	23	42	1	202	30.0	-112.0	5.16	-18.36	53.41	304.64	-55.36	2.370	-1.740	2.790	-16.620	-7344.000	-6648.000
2009	7	21	23	42	1	202	30.0	-120.0	5.95	-17.63	53.41	304.64	-55.36	2.370	-1.740	3.580	-15.890	-7052.000	-6356.000
2009	7	21	23	42	1	202	30.0	-128.0	7.05	-11.68	53.41	304.64	-55.36	2.370	-1.740	4.680	-9.940	-4672.000	-3976.000
2009	7	21	23	17	1	202	35.0	-24.0	6.55	-37.39	53.44	304.70	-55.30	1.750	-0.560	4.800	-36.830	-14956.000	-14732.000
2009	7	21	23	17	1	202	35.0	-32.0	2.28	-43.72	53.44	304.70	-55.30	1.750	-0.560	0.530	-43.160	-17488.000	-17264.000
2009	7	21	23	17	1	202	35.0	-40.0	-0.19	-42.42	53.44	304.70	-55.30	1.750	-0.560	-1.940	-41.860	-16968.000	-16744.000
2009	7	21	23	17	1	202	35.0	-48.0	6.51	-37.82	53.44	304.70	-55.30	1.750	-0.560	4.760	-37.260	-15128.000	-14904.000
2009	7	21	23	17	1	202	35.0	-56.0	5.85	-36.29	53.44	304.70	-55.30	1.750	-0.560	4.100	-35.730	-14516.000	-14292.000
2009	7	21	23	17	1	202	35.0	-64.0	-0.45	-38.66	53.44	304.70	-55.30	1.750	-0.560	-2.200	-38.100	-15464.000	-15240.000
2009	7	21	23	17	1	202	35.0	-72.0	0.88	-32.49	53.44	304.70	-55.30	1.750	-0.560	-0.870	-31.930	-12996.000	-12772.000
2009	7	21	23	17	1	202	35.0	-80.0	1.48	-30.69	53.44	304.70	-55.30	1.750	-0.560	-0.270	-30.130	-12276.000	-12052.000
2009	7	21	23	17	1	202	35.0	-88.0	5.15	-33.02	53.44	304.70	-55.30	1.750	-0.560	3.400	-32.460	-13208.000	-12984.000
2009	7	21	23	17	1	202	35.0	-96.0	6.45	-28.99	53.44	304.70	-55.30	1.750	-0.560	4.700	-28.430	-11596.000	-11372.000
2009	7	21	23	17	1	202	35.0	-104.0	9.65	-26.22	53.44	304.70	-55.30	1.750	-0.560	7.900	-25.660	-10488.000	-10264.000
2009	7	21	23	17	1	202	35.0	-112.0	9.91	-24.26	53.44	304.70	-55.30	1.750	-0.560	8.160	-23.700	-9704.000	-9480.000
2009	7	21	23	17	1	202	35.0	-120.0	9.11	-24.02	53.44	304.70	-55.30	1.750	-0.560	7.360	-23.460	-9608.000	-9384.000
2009	7	21	23	17	1	202	35.0	-128.0	12.61	-20.36	53.44	304.70	-55.30	1.750	-0.560	10.860	-19.800	-8144.000	-7920.000
2009	7	21	23	17	1	202	35.0	-136.0	10.41	-17.46	53.44	304.70	-55.30	1.750	-0.560	8.660	-16.900	-6984.000	-6760.000
2009	7	21	23	17	1	202	35.0	-144.0	8.15	-17.44	53.45	304.72	-55.28	1.800	-0.560	6.350	-16.880	-6976.000	-6752.000
2009	7	21	23	2	1	202	40.0	-24.0	-1.74	-33.42	53.47	304.76	-55.24	1.280	0.170	-3.020	-33.590	-13368.000	-13436.000
2009	7	21	23	2	1	202	40.0	-32.0	3.23	-37.79	53.47	304.76	-55.24	1.280	0.170	1.950	-37.960	-15116.000	-15184.000
2009	7	21	23	2	1	202	40.0	-40.0	2.63	-41.99	53.47	304.76	-55.24	1.280	0.170	1.350	-42.160	-16796.000	-16864.000
2009	7	21	23	2	1	202	40.0	-48.0	4.56	-39.29	53.47	304.76	-55.24	1.280	0.170	3.280	-39.460	-15716.000	-15784.000
2009	7	21	23	2	1	202	40.0	-56.0	0.23	-37.76	53.47	304.76	-55.24	1.280	0.170	-1.050	-37.930	-15104.000	-15172.000
2009	7	21	23	2	1	202	40.0	-64.0	4.69	-33.05	53.47	304.76	-55.24	1.280	0.170	3.410	-33.220	-13220.000	-13288.000
2009	7	21	23	2	1	202	40.0	-72.0	5.59	-33.82	53.47	304.76	-55.24	1.280	0.170	4.310	-33.990	-13528.000	-13596.000
2009	7	21	23	2	1	202	40.0	-80.0	5.26	-33.76	53.47	304.76	-55.24	1.280	0.170	3.980	-33.930	-13504.000	-13572.000
2009	7	21	23	2	1	202	40.0	-88.0	7.33	-30.25	53.47	304.76	-55.24	1.280	0.170	6.050	-30.420	-12100.000	-12168.000
2009	7	21	23	2	1	202	40.0	-96.0	8.46	-25.25	53.47	304.76	-55.24	1.280	0.170	7.180	-25.420	-10100.000	-10168.000
2009	7	21	23	2	1	202	40.0	-104.0	10.29	-24.99	53.47	304.76	-55.24	1.280	0.170	9.010	-25.160	-9996.000	-10064.000
2009	7	21	23	2	1	202	40.0	-112.0	7.46	-24.09	53.47	304.76	-55.24	1.280	0.170	6.180	-24.260	-9636.000	-9704.000
2009	7	21	23	2	1	202	40.0	-120.0	8.53	-25.45	53.47	304.76	-55.24	1.280	0.170	7.250	-25.620	-10180.000	-10248.000
2009	7	21	23	2	1	202	40.0	-128.0	8.06	-20.95	53.47	304.76	-55.24	1.280	0.170	6.780	-21.120	-8380.000	-8448.000
2009	7	21	23	2	1	202	40.0	-136.0	11.39	-9.29	53.47	304.76	-55.24	1.280	0.170	10.110	-9.460	-3716.000	-3784.000
2009	7	21	23	2	1	202	40.0	-144.0	8.93	-13.76	53.47	304.76	-55.24	1.280	0.170	7.650	-13.930	-5504.000	-5572.000
2009	7	21	23	2	1	202	40.0	-152.0	10.16	-14.79	53.47	304.76	-55.24	1.280	0.170	8.880	-14.960	-5916.000	-5984.000
2009	7	21	23	2	1	202	40.0	-160.0	4.18	-12.88	53.48	304.77	-55.23	1.320	0.140	2.860	-13.020	-5152.000	-5208.000
2009	7	21	23	2	1	202	40.0	-168.0	1.17	-14.39	53.48	304.78	-55.22	1.320	0.170	-0.150	-14.560	-5756.000	-5824.000
2009	7	21	22	49	1	202	45.0	-24.0	1.15	-24.78	53.50	304.81	-55.19	0.770	0.810	0.380	-25.590	-9912.000	-10236.000
2009	7	21	22	49	1	202	45.0	-32.0	2.30	-29.03	53.50	304.81	-55.19	0.770	0.810	1.530	-29.840	-11612.000	-11936.000
2009	7	21	22	49	1	202	45.0	-40.0	2.75	-33.13	53.50	304.81	-55.19	0.770	0.810	1.980	-33.940	-13252.000	-13576.000
2009	7	21	22	49	1	202	45.0	-48.0	1.15	-28.23	53.50	304.81	-55.19	0.770	0.810	0.380	-29.040	-11292.000	-11616.000
2009	7	21	22	49	1	202	45.0	-56.0	4.10	-22.98	53.50	304.81	-55.19	0.770	0.810	3.330	-23.790	-9192.000	-9516.000
2009	7	21	22	49	1	202	45.0	-64.0	2.25	-20.38	53.50	304.81	-55.19	0.770	0.810	1.480	-21.190	-8152.000	-8476.000
2009	7	21	22	49	1	202	45.0	-72.0	3.75	-21.43	53.50	304.81	-55.19	0.770	0.810	2.980	-22.240	-8572.000	-8896.000
2009	7	21	22	49	1	202	45.0	-80.0	5.65	-17.98	53.50	304.81	-55.19	0.770	0.810	4.880	-18.790	-7192.000	-7516.000
2009	7	21	22	49	1	202	45.0	-88.0	3.05	-15.98	53.50	304.81	-55.19	0.770	0.810	2.280	-16.790	-6392.000	-6716.000
2009	7	21	22	49	1	202	45.0	-96.0	3.70	-16.83	53.50	304.81	-55.19	0.770	0.810	2.930	-17.640	-6732.000	-7056.000
2009	7	21	22	49	1	202	45.0	-104.0	7.75	-19.28	53.50	304.81	-55.19	0.770	0.810	6.980	-20.090	-7712.000	-8036.000
2009	7	21	22	49	1	202	45.0	-112.0	8.25	-16.08	53.50	304.81	-55.19	0.770	0.810	7.480	-16.890	-6432.000	-6756.000
2009	7	21	22	49	1	202	45.0	-120.0	4.40	-18.13	53.50	304.81	-55.19	0.770	0.810	3.630	-18.940	-7252.000	-7576.000
2009	7	21	22	49	1	202	45.0	-128.0	6.40	-12.33	53.50	304.81	-55.19	0.770	0.810	5.630	-13.140	-4932.000	-5256.000
2009	7	21	22	49	1	202	45.0	-136.0	0.90	-9.93	53.50	304.81	-55.19	0.770	0.810	0.130	-10.740	-3972.000	-4296.000
2009	7	21	22	49	1	202	45.0	-144.0	-1.05	-10.83	53.50	304.81	-55.19	0.770	0.810	-1.820	-11.640	-4332.000	-4656.000
2009	7	21	22	49	1	202	45.0	-152.0	3.15	-10.33	53.50	304.81	-55.19	0.770	0.810	2.380	-11.140	-4132.000	-4456.000
2009	7	21	22	49	1	202	45.0	-160.0	6.20	-7.08	53.50	304.81	-55.19	0.770	0.810	5.430	-7.890	-2832.000	-3156.000
2009	7	21	22	49	1	202	45.0	-168.0	9.90	-9.43	53.50	304.81	-55.19	0.770	0.810	9.130	-10.240	-3772.000	-4096.000
2009	7	21	22	49	1	202	45.0	-176.0	3.30	-11.33	53.50	304.81	-55.19	0.770	0.810	2.530	-12.140	-4532.000	-4856.000
2009	7	21	22	8	1	202	50.0	-24.0	1.27	-6.01	53.53	304.85	-55.15	-1.270	2.590	2.540	-8.600	-2404.000	-3440.000
2009	7	21	22	8	1	202	50.0	-32.0	-3.41	-11.03	53.53	304.85	-55.15	-1.270	2.590	-2.140	-13.620	-4412.000	-5448.000
2009	7	21	22	8	1	202	50.0	-40.0	-3.98	-9.96	53.53	304.85	-55.15	-1.270	2.590	-2.710	-12.550	-3984.000	-5020.000
2009	7	21	22	8	1	202	50.0	-48.0	-2.24	-9.41	53.53	304.85	-55.15	-1.270	2.590	-0.970	-12.000	-3764.000	-4800.000
2009	7	21	22	8	1	202	50.0	-56.0	-4.34	-8.66	53.53	304.85	-55.15	-1.270	2.590	-3.070	-11.250	-3464.000	-4500.000
2009	7	21	22	8	1	202	50.0	-64.0	-4.00	-9.46	53.53	304.85	-55.15	-1.270	2.590	-2.730	-12.050	-3784.000	-4820.000
2009	7	21	22	8	1	202	50.0	-72.0	-4.14	-11.11	53.53	304.85	-55.15	-1.270	2.590	-2.870	-13.700	-4444.000	-5480.000
2009	7	21	22	8	1	202	50.0	-80.0	-4.78	-10.12	53.53	304.85	-55.15	-1.270	2.590	-3.510	-12.710	-4048.000	-5084.000
2009	7	21	22	8	1	202	50.0	-88.0	-2.36	-9.63	53.53	304.85	-55.15	-1.270	2.590	-1.090	-12.220	-3852.000	-4888.000
2009	7	21	22	8	1	202	50.0	-96.0	-1.57	-8.66	53.53	304.85	-55.15	-1.270	2.590	-0.300	-11.250	-3464.000	-4500.000
2009	7	21	22	8	1	202	50.0	-104.0	0.44	-9.55	53.53	304.85	-55.15	-1.270	2.590	1.710	-12.140	-3820.000	-4856.000
2009	7	21	22	8	1	202	50.0	-112.0	-1.90	-10.18	53.53	304.85	-55.15	-1.270	2.590	-0.630	-12.770	-4072.000	-5108.000
2009	7	21	22	8	1	202	50.0	-120.0	-0.50	-8.81	53.53	304.85	-55.15	-1.270	2.590	0.770	-11.400	-3524.000	-4560.000
2009	7	21	22	8	1	202	50.0	-128.0	-1.51	-6.20	53.53	304.85	-55.15	-1.270	2.590	-0.240	-8.790	-2480.000	-3516.000
2009	7	21	22	8	1	202	50.0	-136.0	-3.54	-5.02	53.53	304.85	-55.15	-1.270	2.590	-2.270	-7.610	-2008.000	-3044.000
2009	7	21	22	8	1	202	50.0	-144.0	-0.33	-3.94	53.53	304.85	-55.15	-1.270	2.590	0.940	-6.530	-1576.000	-2612.000
2009	7	21	22	8	1	202	50.0	-152.0	-1.50	-4.23	53.53	304.85	-55.15	-1.270	2.590	-0.230	-6.820	-1692.000	-2728.000
2009	7	21	22	8	1	202	50.0	-160.0	-1.27	-2.67	53.53	304.85	-55.15	-1.270	2.590	0.000	-5.260	-1068.000	-2104.000
2009	7	21	22	8	1	202	50.0	-168.0	-0.89	0.22	53.53	304.85	-55.15	-1.270	2.590	0.380	-2.370	88.000	-948.000
2009	7	21	22	8	1	202	50.0	-176.0	3.11	-7.48	53.54	304.87	-55.13	-1.300	2.740	4.410	-10.220	-2992.000	-4088.000
2009	7	21	22	8	1	202	50.0	-184.0	3.31	-11.78	53.54	304.87	-55.13	-1.300	2.740	4.610	-14.520	-4712.000	-5808.000
2009	7	21	21	22	1	202	55.0	-24.0	-9.47	-10.88	53.57	304.91	-55.09	-3.620	4.390	-5.850	-15.270	-4352.000	-6108.000
2009	7	21	21	22	1	202	55.0	-32.0	-9.77	-8.25	53.57	304.91	-55.09	-3.620	4.390	-6.150	-12.640	-3300.000	-5056.000
2009	7	21	21	22	1	202	55.0	-40.0	-4.17	-10.55	53.57	304.91	-55.09	-3.620	4.390	-0.550	-14.940	-4220.000	-5976.000
2009	7	21	21	22	1	202	55.0	-48.0	0.06	-6.82	53.57	304.91	-55.09	-3.620	4.390	3.680	-11.210	-2728.000	-4484.000
2009	7	21	21	22	1	202	55.0	-56.0	0.99	-6.25	53.57	304.91	-55.09	-3.620	4.390	4.610	-10.640	-2500.000	-4256.000
2009	7	21	21	22	1	202	55.0	-64.0	-2.81	-4.68	53.57	304.91	-55.09	-3.620	4.390	0.810	-9.070	-1872.000	-3628.000
2009	7	21	21	22	1	202	55.0	-72.0	-3.07	-7.88	53.57	304.91	-55.09	-3.620	4.390	0.550	-12.270	-3152.000	-4908.000
2009	7	21	21	22	1	202	55.0	-80.0	2.43	-5.62	53.57	304.91	-55.09	-3.620	4.390	6.050	-10.010	-2248.000	-4004.000
2009	7	21	21	22	1	202	55.0	-88.0	-0.01	-6.75	53.57	304.91	-55.09	-3.620	4.390	3.610	-11.140	-2700.000	-4456.000
2009	7	21	21	22	1	202	55.0	-96.0	-2.04	-3.68	53.57	304.91	-55.09	-3.620	4.390	1.580	-8.070	-1472.000	-3228.000
2009	7	21	21	22	1	202	55.0	-104.0	1.83	-5.32	53.57	304.91	-55.09	-3.620	4.390	5.450	-9.710	-2128.000	-3884.000
2009	7	21	21	22	1	202	55.0	-112.0	3.06	-9.05	53.57	304.91	-55.09	-3.620	4.390	6.680	-13.440	-3620.000	-5376.000
2009	7	21	21	22	1	202	55.0	-120.0	-0.11	-13.72	53.57	304.91	-55.09	-3.620	4.390	3.510	-18.110	-5488.000	-7244.000
2009	7	21	21	22	1	202	55.0	-128.0	0.83	-8.65	53.57	304.91	-55.09	-3.620	4.390	4.450	-13.040	-3460.000	-5216.000
2009	7	21	21	22	1	202	55.0	-136.0	3.23	-7.15	53.57	304.91	-55.09	-3.620	4.390	6.850	-11.540	-2860.000	-4616.000
2009	7	21	21	22	1	202	55.0	-144.0	0.33	-5.88	53.57	304.91	-55.09	-3.620	4.390	3.950	-10.270	-2352.000	-4108.000
2009	7	21	21	22	1	202	55.0	-152.0	2.46	-7.15	53.57	304.91	-55.09	-3.620	4.390	6.080	-11.540	-2860.000	-4616.000
2009	7	21	21	22	1	202	55.0	-160.0	2.83	-9.05	53.57	304.91	-55.09	-3.620	4.390	6.450	-13.440	-3620.000	-5376.000
2009	7	21	21	22	1	202	55.0	-168.0	-0.07	-7.58	53.57	304.91	-55.09	-3.620	4.390	3.550	-11.970	-3032.000	-4788.000
