year	mon	day	hr	min	sec	deciday	distance(5Km_bin)	depth(m)	U_Vel(cm/s)	V_Vel(cm/s)	Latitude	Longitude(360deg)	Longitude	U_Tide(cm/s)	V_Tide(cm/s)	U_Vel-U_Tide(cm/s)	V_Vel-V_Tide(cm/s)	Vol_Transport_V_Raw(m^3/s)	Vol_Transport_V_Raw-V_Tide(m^3/s)
2012	11	22	12	11	1	327	225.0	-216.0	-6.96	-13.55	54.64	306.75	-53.25	-2.660	-0.130	-4.300	-13.420	-5420.000	-5368.000
2012	11	22	12	11	1	327	225.0	-224.0	-9.33	-18.48	54.64	306.75	-53.25	-2.660	-0.130	-6.670	-18.350	-7392.000	-7340.000
2012	11	22	12	11	1	327	225.0	-232.0	-11.65	-20.86	54.63	306.75	-53.25	-2.620	-0.160	-9.030	-20.700	-8344.000	-8280.000
2012	11	22	12	11	1	327	225.0	-240.0	-10.75	-14.21	54.63	306.75	-53.25	-2.620	-0.160	-8.130	-14.050	-5684.000	-5620.000
2012	11	22	12	11	1	327	225.0	-248.0	-11.53	-14.61	54.64	306.75	-53.25	-2.660	-0.130	-8.870	-14.480	-5844.000	-5792.000
2012	11	22	12	11	1	327	225.0	-256.0	-12.46	-13.48	54.64	306.75	-53.25	-2.660	-0.130	-9.800	-13.350	-5392.000	-5340.000
2012	11	22	12	11	1	327	225.0	-264.0	-6.96	-9.11	54.64	306.75	-53.25	-2.660	-0.130	-4.300	-8.980	-3644.000	-3592.000
2012	11	22	12	11	1	327	225.0	-272.0	-10.79	-13.11	54.64	306.75	-53.25	-2.660	-0.130	-8.130	-12.980	-5244.000	-5192.000
2012	11	22	12	11	1	327	225.0	-280.0	-8.86	-7.35	54.64	306.75	-53.25	-2.660	-0.130	-6.200	-7.220	-2940.000	-2888.000
2012	11	22	12	11	1	327	225.0	-288.0	-2.97	-12.02	54.64	306.75	-53.25	-2.660	-0.130	-0.310	-11.890	-4808.000	-4756.000
2012	11	22	12	11	1	327	225.0	-296.0	-7.16	-12.31	54.64	306.75	-53.25	-2.660	-0.130	-4.500	-12.180	-4924.000	-4872.000
2012	11	22	12	11	1	327	225.0	-304.0	-1.03	-12.15	54.64	306.76	-53.24	-2.630	-0.110	1.600	-12.040	-4860.000	-4816.000
2012	11	22	12	11	1	327	225.0	-312.0	-2.29	-10.05	54.64	306.75	-53.25	-2.660	-0.130	0.370	-9.920	-4020.000	-3968.000
2012	11	22	12	11	1	327	225.0	-320.0	-7.39	-9.98	54.64	306.75	-53.25	-2.660	-0.130	-4.730	-9.850	-3992.000	-3940.000
2012	11	22	12	11	1	327	225.0	-328.0	-3.36	-13.65	54.64	306.75	-53.25	-2.660	-0.130	-0.700	-13.520	-5460.000	-5408.000
2012	11	22	12	11	1	327	225.0	-336.0	-3.86	-18.35	54.64	306.75	-53.25	-2.660	-0.130	-1.200	-18.220	-7340.000	-7288.000
2012	11	22	12	11	1	327	225.0	-344.0	-0.73	-13.78	54.64	306.75	-53.25	-2.660	-0.130	1.930	-13.650	-5512.000	-5460.000
2012	11	22	12	11	1	327	225.0	-352.0	-4.20	-16.61	54.63	306.75	-53.25	-2.620	-0.160	-1.580	-16.450	-6644.000	-6580.000
2012	11	22	12	11	1	327	225.0	-360.0	-1.96	-8.81	54.64	306.75	-53.25	-2.660	-0.130	0.700	-8.680	-3524.000	-3472.000
2012	11	22	12	11	1	327	225.0	-368.0	-5.03	-3.41	54.64	306.75	-53.25	-2.660	-0.130	-2.370	-3.280	-1364.000	-1312.000
2012	11	22	12	11	1	327	225.0	-376.0	-5.93	-15.05	54.64	306.75	-53.25	-2.660	-0.130	-3.270	-14.920	-6020.000	-5968.000
2012	11	22	12	11	1	327	225.0	-384.0	-10.61	-13.32	54.64	306.76	-53.24	-2.630	-0.110	-7.980	-13.210	-5328.000	-5284.000
2012	11	22	12	11	1	327	225.0	-392.0	-5.36	-8.21	54.64	306.75	-53.25	-2.660	-0.130	-2.700	-8.080	-3284.000	-3232.000
2012	11	22	12	11	1	327	225.0	-400.0	1.14	-13.38	54.64	306.75	-53.25	-2.660	-0.130	3.800	-13.250	-5352.000	-5300.000
2012	11	22	12	11	1	327	225.0	-408.0	-4.46	-4.85	54.64	306.75	-53.25	-2.660	-0.130	-1.800	-4.720	-1940.000	-1888.000
2012	11	22	12	11	1	327	225.0	-416.0	-5.33	-11.58	54.64	306.75	-53.25	-2.660	-0.130	-2.670	-11.450	-4632.000	-4580.000
2012	11	22	12	11	1	327	225.0	-424.0	-11.32	-8.03	54.63	306.75	-53.25	-2.620	-0.160	-8.700	-7.870	-3212.000	-3148.000
2012	11	22	12	11	1	327	225.0	-432.0	0.31	-6.55	54.64	306.75	-53.25	-2.660	-0.130	2.970	-6.420	-2620.000	-2568.000
2012	11	22	12	11	1	327	225.0	-440.0	-1.59	-13.18	54.64	306.75	-53.25	-2.660	-0.130	1.070	-13.050	-5272.000	-5220.000
2012	11	22	12	11	1	327	225.0	-448.0	-10.61	-5.52	54.64	306.76	-53.24	-2.630	-0.110	-7.980	-5.410	-2208.000	-2164.000
2012	11	22	12	11	1	327	225.0	-456.0	-6.06	-10.87	54.64	306.76	-53.24	-2.630	-0.110	-3.430	-10.760	-4348.000	-4304.000
2012	11	22	12	11	1	327	225.0	-464.0	-1.16	-15.71	54.64	306.75	-53.25	-2.660	-0.130	1.500	-15.580	-6284.000	-6232.000
2012	11	22	12	11	1	327	225.0	-472.0	-6.43	-11.71	54.64	306.75	-53.25	-2.660	-0.130	-3.770	-11.580	-4684.000	-4632.000
2012	11	22	12	11	1	327	225.0	-480.0	-6.86	-11.77	54.64	306.76	-53.24	-2.630	-0.110	-4.230	-11.660	-4708.000	-4664.000
2012	11	22	12	11	1	327	225.0	-488.0	-0.99	-8.21	54.64	306.75	-53.25	-2.660	-0.130	1.670	-8.080	-3284.000	-3232.000
2012	11	22	12	11	1	327	225.0	-496.0	4.84	-10.25	54.64	306.75	-53.25	-2.660	-0.130	7.500	-10.120	-4100.000	-4048.000
2012	11	22	12	11	1	327	225.0	-504.0	-3.71	-7.37	54.64	306.76	-53.24	-2.630	-0.110	-1.080	-7.260	-2948.000	-2904.000
2012	11	22	12	11	1	327	225.0	-512.0	4.14	-9.01	54.64	306.75	-53.25	-2.660	-0.130	6.800	-8.880	-3604.000	-3552.000
2012	11	22	12	11	1	327	225.0	-520.0	-8.96	-9.32	54.64	306.76	-53.24	-2.630	-0.110	-6.330	-9.210	-3728.000	-3684.000
2012	11	22	12	11	1	327	225.0	-528.0	-6.41	-8.97	54.64	306.76	-53.24	-2.630	-0.110	-3.780	-8.860	-3588.000	-3544.000
2012	11	22	12	11	1	327	225.0	-536.0	-6.71	-9.42	54.64	306.76	-53.24	-2.630	-0.110	-4.080	-9.310	-3768.000	-3724.000
2012	11	22	12	11	1	327	225.0	-544.0	-9.96	-7.32	54.64	306.76	-53.24	-2.630	-0.110	-7.330	-7.210	-2928.000	-2884.000
2012	11	22	12	11	1	327	225.0	-552.0	-7.71	-7.77	54.64	306.76	-53.24	-2.630	-0.110	-5.080	-7.660	-3108.000	-3064.000
2012	11	22	12	11	1	327	225.0	-560.0	-2.96	-7.57	54.64	306.76	-53.24	-2.630	-0.110	-0.330	-7.460	-3028.000	-2984.000
2012	11	22	16	6	1	327	245.0	-32.0	15.00	-25.93	54.78	307.01	-52.99	-1.520	3.470	16.520	-29.400	-10372.000	-11760.000
2012	11	22	16	6	1	327	245.0	-40.0	17.48	-20.70	54.78	307.01	-52.99	-1.520	3.470	19.000	-24.170	-8280.000	-9668.000
2012	11	22	16	6	1	327	245.0	-48.0	15.79	-29.17	54.78	307.01	-52.99	-1.520	3.470	17.310	-32.640	-11668.000	-13056.000
2012	11	22	16	6	1	327	245.0	-56.0	17.90	-21.95	54.78	307.01	-52.99	-1.520	3.470	19.420	-25.420	-8780.000	-10168.000
2012	11	22	16	6	1	327	245.0	-64.0	13.41	-22.41	54.78	307.01	-52.99	-1.520	3.470	14.930	-25.880	-8964.000	-10352.000
2012	11	22	16	6	1	327	245.0	-72.0	12.22	-24.20	54.78	307.01	-52.99	-1.520	3.470	13.740	-27.670	-9680.000	-11068.000
2012	11	22	16	6	1	327	245.0	-80.0	9.02	-22.89	54.78	307.01	-52.99	-1.520	3.470	10.540	-26.360	-9156.000	-10544.000
2012	11	22	16	6	1	327	245.0	-88.0	6.49	-21.13	54.78	307.01	-52.99	-1.520	3.470	8.010	-24.600	-8452.000	-9840.000
2012	11	22	16	6	1	327	245.0	-96.0	5.95	-12.83	54.78	307.01	-52.99	-1.520	3.470	7.470	-16.300	-5132.000	-6520.000
2012	11	22	16	6	1	327	245.0	-104.0	6.28	-10.49	54.78	307.01	-52.99	-1.520	3.470	7.800	-13.960	-4196.000	-5584.000
2012	11	22	16	6	1	327	245.0	-112.0	5.13	-8.81	54.78	307.01	-52.99	-1.520	3.470	6.650	-12.280	-3524.000	-4912.000
2012	11	22	16	6	1	327	245.0	-120.0	8.59	-11.49	54.78	307.01	-52.99	-1.520	3.470	10.110	-14.960	-4596.000	-5984.000
2012	11	22	16	6	1	327	245.0	-128.0	7.79	-12.35	54.78	307.01	-52.99	-1.520	3.470	9.310	-15.820	-4940.000	-6328.000
2012	11	22	16	6	1	327	245.0	-136.0	15.53	-16.34	54.78	307.01	-52.99	-1.520	3.470	17.050	-19.810	-6536.000	-7924.000
2012	11	22	16	6	1	327	245.0	-144.0	17.14	-16.39	54.78	307.01	-52.99	-1.520	3.470	18.660	-19.860	-6556.000	-7944.000
2012	11	22	16	6	1	327	245.0	-152.0	19.29	-17.07	54.78	307.01	-52.99	-1.520	3.470	20.810	-20.540	-6828.000	-8216.000
2012	11	22	16	6	1	327	245.0	-160.0	23.22	-16.71	54.78	307.01	-52.99	-1.520	3.470	24.740	-20.180	-6684.000	-8072.000
2012	11	22	16	6	1	327	245.0	-168.0	25.62	-20.26	54.78	307.01	-52.99	-1.520	3.470	27.140	-23.730	-8104.000	-9492.000
2012	11	22	16	6	1	327	245.0	-176.0	20.48	-23.49	54.78	307.01	-52.99	-1.520	3.470	22.000	-26.960	-9396.000	-10784.000
2012	11	22	16	6	1	327	245.0	-184.0	18.36	-25.17	54.78	307.01	-52.99	-1.520	3.470	19.880	-28.640	-10068.000	-11456.000
2012	11	22	16	6	1	327	245.0	-192.0	12.49	-24.01	54.78	307.01	-52.99	-1.520	3.470	14.010	-27.480	-9604.000	-10992.000
2012	11	22	16	6	1	327	245.0	-200.0	10.05	-24.51	54.78	307.01	-52.99	-1.520	3.470	11.570	-27.980	-9804.000	-11192.000
2012	11	22	16	6	1	327	245.0	-208.0	7.40	-19.74	54.78	307.01	-52.99	-1.520	3.470	8.920	-23.210	-7896.000	-9284.000
2012	11	22	16	6	1	327	245.0	-216.0	3.53	-18.58	54.78	307.01	-52.99	-1.520	3.470	5.050	-22.050	-7432.000	-8820.000
2012	11	22	16	6	1	327	245.0	-224.0	5.16	-14.16	54.78	307.01	-52.99	-1.520	3.470	6.680	-17.630	-5664.000	-7052.000
2012	11	22	16	6	1	327	245.0	-232.0	2.06	-9.92	54.78	307.01	-52.99	-1.520	3.470	3.580	-13.390	-3968.000	-5356.000
2012	11	22	16	6	1	327	245.0	-240.0	0.80	-8.53	54.78	307.01	-52.99	-1.520	3.470	2.320	-12.000	-3412.000	-4800.000
2012	11	22	16	6	1	327	245.0	-248.0	2.69	-5.61	54.78	307.01	-52.99	-1.520	3.470	4.210	-9.080	-2244.000	-3632.000
2012	11	22	16	6	1	327	245.0	-256.0	2.25	-5.09	54.78	307.01	-52.99	-1.520	3.470	3.770	-8.560	-2036.000	-3424.000
2012	11	22	16	6	1	327	245.0	-264.0	-0.49	-3.77	54.78	307.01	-52.99	-1.520	3.470	1.030	-7.240	-1508.000	-2896.000
2012	11	22	16	6	1	327	245.0	-272.0	2.95	-5.24	54.78	307.01	-52.99	-1.520	3.470	4.470	-8.710	-2096.000	-3484.000
2012	11	22	16	6	1	327	245.0	-280.0	1.39	-3.22	54.78	307.01	-52.99	-1.520	3.470	2.910	-6.690	-1288.000	-2676.000
2012	11	22	16	6	1	327	245.0	-288.0	-0.01	-1.82	54.78	307.01	-52.99	-1.520	3.470	1.510	-5.290	-728.000	-2116.000
2012	11	22	16	6	1	327	245.0	-296.0	1.26	-0.88	54.78	307.01	-52.99	-1.520	3.470	2.780	-4.350	-352.000	-1740.000
2012	11	22	16	6	1	327	245.0	-304.0	0.12	-2.90	54.78	307.01	-52.99	-1.520	3.470	1.640	-6.370	-1160.000	-2548.000
2012	11	22	16	6	1	327	245.0	-312.0	-0.13	-5.69	54.78	307.01	-52.99	-1.520	3.470	1.390	-9.160	-2276.000	-3664.000
2012	11	22	16	6	1	327	245.0	-320.0	0.80	-2.42	54.78	307.01	-52.99	-1.520	3.470	2.320	-5.890	-968.000	-2356.000
2012	11	22	16	6	1	327	245.0	-328.0	0.63	-1.80	54.78	307.01	-52.99	-1.520	3.470	2.150	-5.270	-720.000	-2108.000
2012	11	22	16	6	1	327	245.0	-336.0	1.63	-5.56	54.78	307.01	-52.99	-1.520	3.470	3.150	-9.030	-2224.000	-3612.000
2012	11	22	16	6	1	327	245.0	-344.0	2.83	-3.41	54.78	307.01	-52.99	-1.520	3.470	4.350	-6.880	-1364.000	-2752.000
2012	11	22	16	6	1	327	245.0	-352.0	2.37	-3.03	54.78	307.01	-52.99	-1.520	3.470	3.890	-6.500	-1212.000	-2600.000
2012	11	22	16	6	1	327	245.0	-360.0	3.01	-6.81	54.78	307.01	-52.99	-1.520	3.470	4.530	-10.280	-2724.000	-4112.000
2012	11	22	16	6	1	327	245.0	-368.0	1.92	-3.36	54.78	307.01	-52.99	-1.520	3.470	3.440	-6.830	-1344.000	-2732.000
2012	11	22	16	6	1	327	245.0	-376.0	4.91	-2.37	54.78	307.01	-52.99	-1.520	3.470	6.430	-5.840	-948.000	-2336.000
2012	11	22	16	6	1	327	245.0	-384.0	5.43	-2.92	54.78	307.01	-52.99	-1.520	3.470	6.950	-6.390	-1168.000	-2556.000
2012	11	22	16	6	1	327	245.0	-392.0	6.50	0.87	54.78	307.01	-52.99	-1.520	3.470	8.020	-2.600	348.000	-1040.000
2012	11	22	16	6	1	327	245.0	-400.0	6.41	-0.10	54.78	307.01	-52.99	-1.520	3.470	7.930	-3.570	-40.000	-1428.000
2012	11	22	16	6	1	327	245.0	-408.0	5.85	-0.78	54.78	307.01	-52.99	-1.520	3.470	7.370	-4.250	-312.000	-1700.000
2012	11	22	16	6	1	327	245.0	-416.0	9.75	-0.26	54.78	307.01	-52.99	-1.520	3.470	11.270	-3.730	-104.000	-1492.000
2012	11	22	16	6	1	327	245.0	-424.0	8.34	2.06	54.78	307.01	-52.99	-1.520	3.470	9.860	-1.410	824.000	-564.000
2012	11	22	16	6	1	327	245.0	-432.0	4.97	-0.06	54.78	307.01	-52.99	-1.520	3.470	6.490	-3.530	-24.000	-1412.000
2012	11	22	16	6	1	327	245.0	-440.0	5.94	1.51	54.78	307.01	-52.99	-1.520	3.470	7.460	-1.960	604.000	-784.000
2012	11	22	16	6	1	327	245.0	-448.0	5.72	2.49	54.78	307.01	-52.99	-1.520	3.470	7.240	-0.980	996.000	-392.000
2012	11	22	16	6	1	327	245.0	-456.0	7.77	1.77	54.78	307.01	-52.99	-1.520	3.470	9.290	-1.700	708.000	-680.000
2012	11	22	16	6	1	327	245.0	-464.0	7.39	2.65	54.78	307.01	-52.99	-1.520	3.470	8.910	-0.820	1060.000	-328.000
2012	11	22	16	6	1	327	245.0	-472.0	10.15	2.11	54.78	307.01	-52.99	-1.520	3.470	11.670	-1.360	844.000	-544.000
2012	11	22	16	6	1	327	245.0	-480.0	9.43	0.65	54.78	307.01	-52.99	-1.520	3.470	10.950	-2.820	260.000	-1128.000
2012	11	22	16	6	1	327	245.0	-488.0	11.71	2.97	54.78	307.01	-52.99	-1.520	3.470	13.230	-0.500	1188.000	-200.000
2012	11	22	16	6	1	327	245.0	-496.0	9.93	0.22	54.78	307.01	-52.99	-1.520	3.470	11.450	-3.250	88.000	-1300.000
2012	11	22	16	6	1	327	245.0	-504.0	8.58	0.90	54.78	307.01	-52.99	-1.520	3.470	10.100	-2.570	360.000	-1028.000
2012	11	22	16	6	1	327	245.0	-512.0	11.57	2.07	54.78	307.01	-52.99	-1.520	3.470	13.090	-1.400	828.000	-560.000
2012	11	22	16	6	1	327	245.0	-520.0	11.89	1.21	54.78	307.01	-52.99	-1.520	3.470	13.410	-2.260	484.000	-904.000
2012	11	22	16	6	1	327	245.0	-528.0	10.65	-0.67	54.78	307.01	-52.99	-1.520	3.470	12.170	-4.140	-268.000	-1656.000
2012	11	22	16	6	1	327	245.0	-536.0	9.37	0.82	54.78	307.01	-52.99	-1.520	3.470	10.890	-2.650	328.000	-1060.000
2012	11	22	16	6	1	327	245.0	-544.0	7.43	1.09	54.78	307.01	-52.99	-1.520	3.470	8.950	-2.380	436.000	-952.000
2012	11	22	16	6	1	327	245.0	-552.0	7.11	0.04	54.78	307.01	-52.99	-1.520	3.470	8.630	-3.430	16.000	-1372.000
2012	11	22	16	6	1	327	245.0	-560.0	5.57	0.96	54.78	307.01	-52.99	-1.520	3.470	7.090	-2.510	384.000	-1004.000
2012	11	22	16	6	1	327	245.0	-568.0	2.55	-0.06	54.78	307.01	-52.99	-1.520	3.470	4.070	-3.530	-24.000	-1412.000
2012	11	22	16	6	1	327	245.0	-576.0	3.70	-1.32	54.78	307.01	-52.99	-1.520	3.470	5.220	-4.790	-528.000	-1916.000
2012	11	22	16	6	1	327	245.0	-584.0	2.92	-3.50	54.78	307.01	-52.99	-1.520	3.470	4.440	-6.970	-1400.000	-2788.000
2012	11	22	16	6	1	327	245.0	-592.0	-0.93	-0.29	54.78	307.01	-52.99	-1.520	3.470	0.590	-3.760	-116.000	-1504.000
2012	11	22	16	6	1	327	245.0	-600.0	1.70	-0.15	54.78	307.01	-52.99	-1.520	3.470	3.220	-3.620	-60.000	-1448.000
2012	11	22	16	6	1	327	245.0	-608.0	0.73	-3.35	54.78	307.01	-52.99	-1.520	3.470	2.250	-6.820	-1340.000	-2728.000
2012	11	22	16	6	1	327	245.0	-616.0	5.19	-0.51	54.78	307.01	-52.99	-1.520	3.470	6.710	-3.980	-204.000	-1592.000
2012	11	22	16	6	1	327	245.0	-624.0	8.73	3.82	54.78	307.01	-52.99	-1.520	3.470	10.250	0.350	1528.000	140.000
2012	11	22	17	0	1	327	250.0	-88.0	15.50	-7.81	54.78	307.02	-52.98	-0.130	2.470	15.630	-10.280	-3124.000	-4112.000
2012	11	22	17	0	1	327	250.0	-104.0	0.80	-6.61	54.78	307.02	-52.98	-0.130	2.470	0.930	-9.080	-2644.000	-3632.000
2012	11	22	17	0	1	327	250.0	-112.0	3.60	-20.31	54.78	307.02	-52.98	-0.130	2.470	3.730	-22.780	-8124.000	-9112.000
2012	11	22	17	0	1	327	250.0	-120.0	14.00	-21.91	54.78	307.02	-52.98	-0.130	2.470	14.130	-24.380	-8764.000	-9752.000
2012	11	22	17	0	1	327	250.0	-128.0	13.20	-13.31	54.78	307.02	-52.98	-0.130	2.470	13.330	-15.780	-5324.000	-6312.000
2012	11	22	17	0	1	327	250.0	-136.0	21.00	-19.61	54.78	307.02	-52.98	-0.130	2.470	21.130	-22.080	-7844.000	-8832.000
2012	11	22	17	0	1	327	250.0	-144.0	14.60	-25.61	54.78	307.02	-52.98	-0.130	2.470	14.730	-28.080	-10244.000	-11232.000
2012	11	22	17	0	1	327	250.0	-176.0	-0.70	-27.41	54.78	307.02	-52.98	-0.130	2.470	-0.570	-29.880	-10964.000	-11952.000
2012	11	22	17	0	1	327	250.0	-184.0	1.00	-23.01	54.78	307.02	-52.98	-0.130	2.470	1.130	-25.480	-9204.000	-10192.000
2012	11	22	17	0	1	327	250.0	-192.0	-3.80	-24.91	54.78	307.02	-52.98	-0.130	2.470	-3.670	-27.380	-9964.000	-10952.000
2012	11	22	17	0	1	327	250.0	-200.0	-2.80	-15.81	54.78	307.02	-52.98	-0.130	2.470	-2.670	-18.280	-6324.000	-7312.000
2012	11	22	17	0	1	327	250.0	-208.0	-3.30	-24.71	54.78	307.02	-52.98	-0.130	2.470	-3.170	-27.180	-9884.000	-10872.000
2012	11	22	17	0	1	327	250.0	-216.0	-9.10	-20.61	54.78	307.02	-52.98	-0.130	2.470	-8.970	-23.080	-8244.000	-9232.000
2012	11	22	17	0	1	327	250.0	-224.0	-9.60	-14.21	54.78	307.02	-52.98	-0.130	2.470	-9.470	-16.680	-5684.000	-6672.000
2012	11	22	17	0	1	327	250.0	-232.0	-10.50	-12.61	54.78	307.02	-52.98	-0.130	2.470	-10.370	-15.080	-5044.000	-6032.000
2012	11	22	17	0	1	327	250.0	-240.0	-7.50	3.49	54.78	307.02	-52.98	-0.130	2.470	-7.370	1.020	1396.000	408.000
2012	11	22	17	0	1	327	250.0	-248.0	-4.70	1.39	54.78	307.02	-52.98	-0.130	2.470	-4.570	-1.080	556.000	-432.000
2012	11	22	17	0	1	327	250.0	-256.0	-8.70	-8.71	54.78	307.02	-52.98	-0.130	2.470	-8.570	-11.180	-3484.000	-4472.000
2012	11	22	17	0	1	327	250.0	-264.0	-2.80	11.29	54.78	307.02	-52.98	-0.130	2.470	-2.670	8.820	4516.000	3528.000
2012	11	22	17	0	1	327	250.0	-272.0	-0.40	0.49	54.78	307.02	-52.98	-0.130	2.470	-0.270	-1.980	196.000	-792.000
2012	11	22	17	0	1	327	250.0	-280.0	-3.10	2.99	54.78	307.02	-52.98	-0.130	2.470	-2.970	0.520	1196.000	208.000
2012	11	22	17	0	1	327	250.0	-288.0	-12.20	6.49	54.78	307.02	-52.98	-0.130	2.470	-12.070	4.020	2596.000	1608.000
2012	11	22	17	0	1	327	250.0	-296.0	-6.40	-7.51	54.78	307.02	-52.98	-0.130	2.470	-6.270	-9.980	-3004.000	-3992.000
2012	11	22	17	0	1	327	250.0	-304.0	-13.40	-0.61	54.78	307.02	-52.98	-0.130	2.470	-13.270	-3.080	-244.000	-1232.000
2012	11	22	17	0	1	327	250.0	-312.0	-2.50	-2.51	54.78	307.02	-52.98	-0.130	2.470	-2.370	-4.980	-1004.000	-1992.000
2012	11	22	17	0	1	327	250.0	-320.0	-4.30	0.59	54.78	307.02	-52.98	-0.130	2.470	-4.170	-1.880	236.000	-752.000
2012	11	22	17	0	1	327	250.0	-328.0	-0.70	2.89	54.78	307.02	-52.98	-0.130	2.470	-0.570	0.420	1156.000	168.000
2012	11	22	17	0	1	327	250.0	-336.0	-11.90	4.69	54.78	307.02	-52.98	-0.130	2.470	-11.770	2.220	1876.000	888.000
2012	11	22	17	0	1	327	250.0	-344.0	-10.70	-5.81	54.78	307.02	-52.98	-0.130	2.470	-10.570	-8.280	-2324.000	-3312.000
2012	11	22	17	0	1	327	250.0	-352.0	-4.50	5.89	54.78	307.02	-52.98	-0.130	2.470	-4.370	3.420	2356.000	1368.000
2012	11	22	17	0	1	327	250.0	-360.0	-3.00	-1.11	54.78	307.02	-52.98	-0.130	2.470	-2.870	-3.580	-444.000	-1432.000
2012	11	22	17	0	1	327	250.0	-368.0	6.00	2.39	54.78	307.02	-52.98	-0.130	2.470	6.130	-0.080	956.000	-32.000
2012	11	22	17	0	1	327	250.0	-376.0	1.80	0.29	54.78	307.02	-52.98	-0.130	2.470	1.930	-2.180	116.000	-872.000
2012	11	22	17	0	1	327	250.0	-384.0	-1.50	-5.11	54.78	307.02	-52.98	-0.130	2.470	-1.370	-7.580	-2044.000	-3032.000
2012	11	22	17	0	1	327	250.0	-392.0	0.60	-8.31	54.78	307.02	-52.98	-0.130	2.470	0.730	-10.780	-3324.000	-4312.000
2012	11	22	17	0	1	327	250.0	-400.0	3.60	-4.81	54.78	307.02	-52.98	-0.130	2.470	3.730	-7.280	-1924.000	-2912.000
2012	11	22	17	0	1	327	250.0	-408.0	6.10	-2.11	54.78	307.02	-52.98	-0.130	2.470	6.230	-4.580	-844.000	-1832.000
2012	11	22	17	0	1	327	250.0	-416.0	5.90	-1.51	54.78	307.02	-52.98	-0.130	2.470	6.030	-3.980	-604.000	-1592.000
2012	11	22	17	0	1	327	250.0	-424.0	-1.30	-3.01	54.78	307.02	-52.98	-0.130	2.470	-1.170	-5.480	-1204.000	-2192.000
2012	11	22	17	0	1	327	250.0	-432.0	4.30	-1.71	54.78	307.02	-52.98	-0.130	2.470	4.430	-4.180	-684.000	-1672.000
2012	11	22	17	0	1	327	250.0	-440.0	0.70	6.79	54.78	307.02	-52.98	-0.130	2.470	0.830	4.320	2716.000	1728.000
2012	11	22	17	0	1	327	250.0	-448.0	6.00	1.89	54.78	307.02	-52.98	-0.130	2.470	6.130	-0.580	756.000	-232.000
2012	11	22	17	0	1	327	250.0	-456.0	5.40	1.59	54.78	307.02	-52.98	-0.130	2.470	5.530	-0.880	636.000	-352.000
2012	11	22	17	0	1	327	250.0	-464.0	1.40	5.59	54.78	307.02	-52.98	-0.130	2.470	1.530	3.120	2236.000	1248.000
2012	11	22	17	0	1	327	250.0	-472.0	-2.90	1.39	54.78	307.02	-52.98	-0.130	2.470	-2.770	-1.080	556.000	-432.000
2012	11	22	17	0	1	327	250.0	-480.0	4.10	3.09	54.78	307.02	-52.98	-0.130	2.470	4.230	0.620	1236.000	248.000
2012	11	22	17	0	1	327	250.0	-488.0	3.50	2.39	54.78	307.02	-52.98	-0.130	2.470	3.630	-0.080	956.000	-32.000
2012	11	22	17	0	1	327	250.0	-496.0	8.50	1.79	54.78	307.02	-52.98	-0.130	2.470	8.630	-0.680	716.000	-272.000
2012	11	22	17	0	1	327	250.0	-504.0	3.40	-11.41	54.78	307.02	-52.98	-0.130	2.470	3.530	-13.880	-4564.000	-5552.000
2012	11	22	17	0	1	327	250.0	-512.0	-0.60	-1.81	54.78	307.02	-52.98	-0.130	2.470	-0.470	-4.280	-724.000	-1712.000
2012	11	22	17	0	1	327	250.0	-520.0	-1.20	0.19	54.78	307.02	-52.98	-0.130	2.470	-1.070	-2.280	76.000	-912.000
2012	11	22	17	0	1	327	250.0	-528.0	2.40	-4.71	54.78	307.02	-52.98	-0.130	2.470	2.530	-7.180	-1884.000	-2872.000
2012	11	22	17	0	1	327	250.0	-536.0	-1.50	-4.41	54.78	307.02	-52.98	-0.130	2.470	-1.370	-6.880	-1764.000	-2752.000
2012	11	22	17	0	1	327	250.0	-544.0	4.60	-1.21	54.78	307.02	-52.98	-0.130	2.470	4.730	-3.680	-484.000	-1472.000
2012	11	22	17	0	1	327	250.0	-552.0	2.90	-0.41	54.78	307.02	-52.98	-0.130	2.470	3.030	-2.880	-164.000	-1152.000
2012	11	22	17	0	1	327	250.0	-560.0	0.60	0.69	54.78	307.02	-52.98	-0.130	2.470	0.730	-1.780	276.000	-712.000
2012	11	22	17	0	1	327	250.0	-568.0	-7.30	-1.61	54.78	307.02	-52.98	-0.130	2.470	-7.170	-4.080	-644.000	-1632.000
2012	11	22	17	0	1	327	250.0	-576.0	-1.90	-1.41	54.78	307.02	-52.98	-0.130	2.470	-1.770	-3.880	-564.000	-1552.000
2012	11	22	17	0	1	327	250.0	-584.0	-6.70	-1.21	54.78	307.02	-52.98	-0.130	2.470	-6.570	-3.680	-484.000	-1472.000
2012	11	22	17	0	1	327	250.0	-592.0	-2.70	5.29	54.78	307.02	-52.98	-0.130	2.470	-2.570	2.820	2116.000	1128.000
2012	11	22	17	0	1	327	250.0	-600.0	0.60	-8.61	54.78	307.02	-52.98	-0.130	2.470	0.730	-11.080	-3444.000	-4432.000
2012	11	22	17	0	1	327	250.0	-608.0	-8.90	-9.41	54.78	307.02	-52.98	-0.130	2.470	-8.770	-11.880	-3764.000	-4752.000
